user_id,converted,cnt_checkout_started,cnt_course_detail_viewed,cnt_course_searched,cnt_lesson_completed,cnt_lesson_started,cnt_page_viewed,cnt_plan_selected,cnt_pricing_page_viewed,cnt_quiz_submitted,cnt_session_started,cnt_subscribe,total_study_minutes,avg_session_minutes,session_count,done_checkout_started,done_lesson_completed,done_onboarding_completed,done_plan_selected,done_quiz_submitted,done_subscribe
U-05147,0,0.0,2.0,1.0,4.0,4.0,5.0,0.0,2.0,1.0,4.0,0.0,32.66666666666667,8.166666666666668,4.0,0.0,1.0,1.0,0.0,1.0,0.0
U-05148,0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,13.183333333333332,4.394444444444444,3.0,0.0,0.0,1.0,0.0,0.0,0.0
U-05149,1,1.0,2.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,3.0,0.0,26.383333333333333,8.794444444444444,3.0,1.0,0.0,0.0,1.0,0.0,0.0
U-05150,1,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,13.483333333333334,6.741666666666667,2.0,0.0,1.0,0.0,0.0,0.0,0.0
U-05151,1,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,1.9,1.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0
U-05152,1,1.0,0.0,1.0,2.0,2.0,7.0,2.0,2.0,0.0,3.0,0.0,30.06666666666667,10.022222222222224,3.0,1.0,1.0,1.0,1.0,0.0,0.0
U-05153,0,0.0,2.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,2.0,0.0,25.266666666666666,12.633333333333333,2.0,0.0,1.0,1.0,0.0,0.0,0.0
U-05154,0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,8.866666666666667,8.866666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0
U-05155,0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,14.066666666666666,7.033333333333333,2.0,0.0,1.0,0.0,0.0,0.0,0.0
U-05156,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U-05157,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.816666666666666,6.816666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0
U-05158,1,0.0,0.0,1.0,5.0,5.0,7.0,1.0,3.0,0.0,5.0,0.0,40.85,8.17,5.0,0.0,1.0,0.0,1.0,0.0,0.0
U-05159,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,8.516666666666667,8.516666666666667,1.0,0.0,1.0,1.0,1.0,0.0,0.0
U-05160,0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,7.916666666666666,3.958333333333333,2.0,0.0,0.0,0.0,0.0,0.0,0.0
U-05161,0,2.0,2.0,0.0,3.0,4.0,5.0,2.0,3.0,1.0,4.0,0.0,39.06666666666666,9.766666666666666,4.0,1.0,1.0,1.0,1.0,1.0,0.0
U-05162,0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,4.333333333333333,2.1666666666666665,2.0,0.0,1.0,1.0,0.0,0.0,0.0
U-05163,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
U-05164,0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,6.8,6.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0
U-05165,0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,10.716666666666667,5.358333333333333,2.0,0.0,1.0,1.0,0.0,0.0,0.0
U-05166,0,1.0,2.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,3.0,0.0,21.316666666666666,7.105555555555555,3.0,1.0,0.0,1.0,1.0,0.0,0.0
U-05167,0,0.0,1.0,0.0,3.0,3.0,4.0,1.0,1.0,1.0,4.0,0.0,39.6,9.9,4.0,0.0,1.0,1.0,1.0,1.0,0.0
U-05168,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.333333333333333,7.333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0
U-05169,0,0.0,2.0,1.0,3.0,4.0,6.0,0.0,1.0,1.0,6.0,0.0,43.55,7.258333333333333,6.0,0.0,1.0,0.0,0.0,1.0,0.0
U-05170,0,1.0,4.0,3.0,5.0,5.0,9.0,2.0,3.0,1.0,6.0,0.0,61.03333333333333,10.172222222222222,6.0,1.0,1.0,1.0,1.0,1.0,0.0
U-05171,0,0.0,0.0,2.0,3.0,4.0,3.0,0.0,0.0,0.0,3.0,0.0,21.433333333333334,7.144444444444445,3.0,0.0,1.0,1.0,0.0,0.0,0.0
U-05172,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,7.883333333333333,3.9416666666666664,2.0,0.0,0.0,0.0,0.0,0.0,0.0
U-05173,0,0.0,0.0,1.0,2.0,2.0,5.0,2.0,2.0,0.0,4.0,0.0,25.9,6.475,4.0,0.0,1.0,0.0,1.0,0.0,0.0
U-05174,0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,5.883333333333334,5.883333333333334,1.0,0.0,1.0,1.0,0.0,0.0,0.0
U-05175,1,0.0,1.0,0.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0,0.0,17.883333333333333,8.941666666666666,2.0,0.0,1.0,1.0,0.0,1.0,0.0
U-05176,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
U-05177,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,9.033333333333333,9.033333333333333,1.0,0.0,1.0,1.0,0.0,0.0,0.0
U-05178,0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,0.0,3.0,0.0,17.65,5.883333333333333,3.0,1.0,1.0,0.0,1.0,0.0,0.0
U-05179,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.816666666666667,3.816666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0
U-05180,0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0,3.0,0.0,22.75,7.583333333333333,3.0,1.0,1.0,0.0,1.0,0.0,0.0
U-05181,0,0.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,0.0,4.0,0.0,26.816666666666666,6.704166666666667,4.0,0.0,1.0,0.0,0.0,0.0,0.0
U-05182,0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,10.1,10.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0
U-05183,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
U-05184,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.983333333333333,4.983333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0
U-05185,0,0.0,2.0,2.0,4.0,4.0,4.0,0.0,2.0,1.0,4.0,0.0,32.38333333333333,8.095833333333333,4.0,0.0,1.0,1.0,0.0,1.0,0.0
U-05186,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
U-05187,1,0.0,2.0,2.0,4.0,4.0,4.0,0.0,0.0,1.0,3.0,0.0,32.13333333333333,10.71111111111111,3.0,0.0,1.0,1.0,0.0,1.0,0.0
U-05188,1,0.0,2.0,1.0,3.0,3.0,7.0,1.0,2.0,0.0,5.0,0.0,34.71666666666667,6.943333333333333,5.0,0.0,1.0,0.0,1.0,0.0,0.0
U-05189,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.466666666666667,5.466666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0
U-05190,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.666666666666667,4.666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0
U-05191,0,0.0,3.0,1.0,2.0,2.0,4.0,0.0,1.0,0.0,4.0,0.0,28.666666666666664,7.166666666666666,4.0,0.0,1.0,1.0,0.0,0.0,0.0
U-05192,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
U-05193,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U-05194,0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,8.15,8.15,1.0,0.0,1.0,1.0,0.0,0.0,0.0
U-05195,0,1.0,0.0,0.0,4.0,5.0,4.0,1.0,2.0,1.0,4.0,0.0,33.3,8.325,4.0,1.0,1.0,1.0,1.0,1.0,0.0
U-05196,0,0.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,0.0,24.1,6.025,4.0,0.0,1.0,0.0,1.0,0.0,0.0
U-05197,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.283333333333333,6.283333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0
U-05198,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U-05199,0,0.0,2.0,1.0,3.0,3.0,3.0,0.0,1.0,1.0,3.0,0.0,25.433333333333334,8.477777777777778,3.0,0.0,1.0,1.0,0.0,1.0,0.0
U-05200,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.533333333333333,4.533333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0
U-05201,1,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,12.166666666666668,6.083333333333334,2.0,0.0,0.0,0.0,0.0,0.0,0.0
U-05202,1,0.0,1.0,1.0,2.0,3.0,4.0,0.0,1.0,1.0,3.0,0.0,24.233333333333334,8.077777777777778,3.0,0.0,1.0,1.0,0.0,1.0,0.0
U-05203,0,0.0,3.0,0.0,3.0,3.0,5.0,1.0,3.0,1.0,4.0,0.0,33.4,8.35,4.0,0.0,1.0,1.0,1.0,1.0,0.0
U-05204,0,0.0,1.0,1.0,2.0,2.0,5.0,0.0,0.0,0.0,3.0,0.0,20.233333333333334,6.7444444444444445,3.0,0.0,1.0,1.0,0.0,0.0,0.0
U-05205,1,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,11.316666666666666,5.658333333333333,2.0,0.0,0.0,0.0,0.0,0.0,0.0
U-05206,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,8.233333333333333,8.233333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0
U-05207,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.566666666666666,4.566666666666666,1.0,0.0,1.0,1.0,0.0,0.0,0.0
U-05208,0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,7.283333333333333,7.283333333333333,1.0,0.0,1.0,1.0,0.0,0.0,0.0
U-05209,0,0.0,3.0,3.0,2.0,2.0,5.0,0.0,1.0,0.0,5.0,0.0,28.366666666666667,5.673333333333334,5.0,0.0,1.0,1.0,0.0,0.0,0.0
U-05210,1,0.0,1.0,1.0,4.0,4.0,6.0,1.0,1.0,0.0,5.0,0.0,37.96666666666667,7.593333333333334,5.0,0.0,1.0,0.0,1.0,0.0,0.0
U-05211,1,0.0,3.0,1.0,3.0,3.0,5.0,1.0,2.0,0.0,4.0,0.0,30.883333333333333,7.720833333333333,4.0,0.0,1.0,0.0,1.0,0.0,0.0
U-05212,0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,2.0,0.0,3.0,0.0,18.083333333333332,6.027777777777778,3.0,1.0,1.0,1.0,1.0,0.0,0.0
U-05213,1,0.0,0.0,1.0,3.0,3.0,7.0,2.0,2.0,0.0,3.0,0.0,36.5,12.166666666666666,3.0,0.0,1.0,1.0,1.0,0.0,0.0
U-05214,1,0.0,0.0,0.0,4.0,4.0,3.0,0.0,0.0,1.0,3.0,0.0,22.233333333333334,7.411111111111111,3.0,0.0,1.0,1.0,0.0,1.0,0.0
U-05215,0,0.0,2.0,0.0,2.0,2.0,5.0,0.0,1.0,0.0,3.0,0.0,19.45,6.483333333333333,3.0,0.0,1.0,0.0,0.0,0.0,0.0
U-05216,0,0.0,3.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,3.0,0.0,21.4,7.133333333333333,3.0,0.0,1.0,0.0,0.0,0.0,0.0
U-05217,0,0.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,0.0,2.0,0.0,14.45,7.225,2.0,0.0,1.0,1.0,1.0,0.0,0.0
U-05218,0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,6.883333333333334,6.883333333333334,1.0,0.0,1.0,1.0,0.0,0.0,0.0
U-05219,0,1.0,0.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,17.683333333333334,8.841666666666667,2.0,1.0,1.0,0.0,1.0,1.0,0.0
U-05220,1,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,10.916666666666668,5.458333333333334,2.0,0.0,0.0,0.0,0.0,0.0,0.0
U-05221,0,0.0,0.0,1.0,3.0,3.0,4.0,0.0,0.0,0.0,2.0,0.0,19.1,9.55,2.0,0.0,1.0,1.0,0.0,0.0,0.0
U-05222,0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,10.15,5.075,2.0,0.0,0.0,0.0,0.0,0.0,0.0
U-05223,0,0.0,1.0,1.0,3.0,3.0,3.0,0.0,1.0,0.0,3.0,0.0,18.78333333333333,6.26111111111111,3.0,0.0,1.0,1.0,0.0,0.0,0.0
U-05224,0,1.0,2.0,0.0,4.0,4.0,6.0,2.0,3.0,0.0,4.0,0.0,42.85,10.7125,4.0,1.0,1.0,1.0,1.0,0.0,0.0
U-05225,0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,0.0,3.0,0.0,20.216666666666665,6.738888888888888,3.0,1.0,1.0,1.0,1.0,0.0,0.0
U-05226,0,0.0,1.0,2.0,1.0,1.0,3.0,0.0,1.0,0.0,3.0,0.0,20.133333333333333,6.711111111111111,3.0,0.0,1.0,0.0,0.0,0.0,0.0
U-05227,0,0.0,2.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,3.0,0.0,9.5,4.75,2.0,0.0,1.0,1.0,0.0,0.0,0.0
U-05228,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.5,2.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0
U-05229,1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.2333333333333334,3.2333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0
U-05230,0,0.0,1.0,1.0,5.0,4.0,3.0,0.0,1.0,1.0,3.0,0.0,24.85,8.283333333333333,3.0,0.0,1.0,1.0,0.0,1.0,0.0
U-05231,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,7.366666666666666,7.366666666666666,1.0,0.0,0.0,1.0,1.0,0.0,0.0
U-05232,0,0.0,2.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,3.0,0.0,14.25,4.75,3.0,0.0,1.0,1.0,0.0,1.0,0.0
U-05233,1,0.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,16.5,8.25,2.0,0.0,1.0,1.0,1.0,0.0,0.0
U-05234,1,1.0,1.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,4.0,0.0,37.68333333333334,9.420833333333334,4.0,1.0,1.0,0.0,1.0,1.0,0.0
U-05235,0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,11.333333333333334,5.666666666666667,2.0,0.0,1.0,0.0,0.0,0.0,0.0
U-05236,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,12.133333333333333,12.133333333333333,1.0,1.0,0.0,1.0,1.0,0.0,0.0
U-05237,0,0.0,3.0,2.0,4.0,5.0,5.0,1.0,3.0,0.0,5.0,0.0,42.71666666666667,8.543333333333333,5.0,0.0,1.0,1.0,1.0,0.0,0.0
U-05238,0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,16.733333333333334,16.733333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.0
U-05239,0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,8.933333333333334,4.466666666666667,2.0,0.0,1.0,1.0,1.0,1.0,0.0
U-05240,1,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,0.0,14.316666666666666,4.772222222222222,3.0,1.0,0.0,1.0,1.0,0.0,0.0
U-05241,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
U-05242,0,1.0,3.0,1.0,3.0,3.0,8.0,1.0,1.0,0.0,3.0,0.0,42.64999999999999,14.216666666666663,3.0,1.0,1.0,1.0,1.0,0.0,0.0
U-05243,1,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,9.283333333333333,9.283333333333333,1.0,0.0,1.0,0.0,0.0,0.0,0.0
U-05244,1,1.0,1.0,3.0,2.0,2.0,6.0,1.0,4.0,0.0,4.0,0.0,38.4,9.6,4.0,1.0,1.0,1.0,1.0,0.0,0.0
U-05245,1,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,2.0,0.0,18.933333333333334,9.466666666666667,2.0,1.0,1.0,1.0,1.0,0.0,0.0
U-05246,1,0.0,1.0,2.0,2.0,2.0,6.0,0.0,2.0,0.0,4.0,0.0,28.583333333333332,7.145833333333333,4.0,0.0,1.0,0.0,0.0,0.0,0.0
U-05247,0,0.0,3.0,0.0,4.0,4.0,4.0,1.0,3.0,1.0,4.0,0.0,36.96666666666667,9.241666666666667,4.0,0.0,1.0,0.0,1.0,1.0,0.0
U-05248,0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,5.0,0.0,19.933333333333334,4.983333333333333,4.0,0.0,0.0,1.0,0.0,0.0,0.0
U-05249,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,6.166666666666667,3.0833333333333335,2.0,0.0,0.0,0.0,0.0,0.0,0.0
U-05250,0,0.0,1.0,1.0,2.0,2.0,4.0,0.0,0.0,1.0,4.0,0.0,25.633333333333333,6.408333333333333,4.0,0.0,1.0,0.0,0.0,1.0,0.0
U-05251,1,0.0,2.0,1.0,1.0,2.0,7.0,2.0,2.0,0.0,5.0,0.0,37.449999999999996,7.489999999999999,5.0,0.0,1.0,1.0,1.0,0.0,0.0
U-05252,1,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,9.683333333333334,9.683333333333334,1.0,0.0,1.0,1.0,0.0,1.0,0.0
U-05253,1,0.0,0.0,2.0,4.0,4.0,4.0,0.0,0.0,1.0,4.0,0.0,20.816666666666666,5.204166666666667,4.0,0.0,1.0,1.0,0.0,1.0,0.0
U-05254,0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,17.466666666666665,8.733333333333333,2.0,0.0,1.0,1.0,1.0,0.0,0.0
U-05255,1,1.0,1.0,2.0,4.0,4.0,6.0,3.0,3.0,1.0,4.0,0.0,43.78333333333333,10.945833333333333,4.0,1.0,1.0,1.0,1.0,1.0,0.0
U-05256,1,0.0,0.0,1.0,2.0,2.0,4.0,1.0,2.0,0.0,2.0,0.0,20.516666666666666,10.258333333333333,2.0,0.0,1.0,1.0,1.0,0.0,0.0
U-05257,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.85,7.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0
U-05258,0,0.0,1.0,0.0,3.0,3.0,5.0,0.0,0.0,0.0,2.0,0.0,19.6,9.8,2.0,0.0,1.0,1.0,0.0,0.0,0.0
U-05259,0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,9.983333333333333,9.983333333333333,1.0,1.0,0.0,1.0,1.0,0.0,0.0
U-05260,1,1.0,0.0,2.0,1.0,2.0,9.0,1.0,2.0,0.0,3.0,0.0,36.13333333333333,12.044444444444444,3.0,1.0,1.0,1.0,1.0,0.0,0.0
U-05261,1,0.0,2.0,1.0,1.0,1.0,5.0,0.0,1.0,0.0,4.0,0.0,24.566666666666666,6.141666666666667,4.0,0.0,1.0,1.0,0.0,0.0,0.0
U-05262,0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,18.833333333333332,6.277777777777778,3.0,0.0,1.0,0.0,0.0,0.0,0.0
U-05263,0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,1.0,1.0,3.0,0.0,23.200000000000003,7.733333333333334,3.0,0.0,1.0,0.0,0.0,1.0,0.0
U-05264,0,1.0,1.0,3.0,2.0,2.0,4.0,3.0,3.0,0.0,3.0,0.0,37.7,12.566666666666668,3.0,1.0,1.0,0.0,1.0,0.0,0.0
U-05265,1,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,23.083333333333332,11.541666666666666,2.0,1.0,1.0,1.0,1.0,0.0,0.0
U-05266,0,0.0,1.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,4.0,0.0,17.666666666666664,4.416666666666666,4.0,0.0,1.0,1.0,0.0,0.0,0.0
U-05267,0,0.0,1.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,5.0,0.0,19.433333333333334,4.858333333333333,4.0,0.0,1.0,0.0,0.0,0.0,0.0
U-05268,0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0,3.0,0.0,16.933333333333334,5.644444444444445,3.0,0.0,1.0,0.0,0.0,0.0,0.0
U-05269,1,0.0,1.0,0.0,4.0,4.0,4.0,0.0,2.0,1.0,3.0,0.0,27.483333333333334,9.161111111111111,3.0,0.0,1.0,1.0,0.0,1.0,0.0
U-05270,1,0.0,4.0,2.0,5.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,35.5,7.1,5.0,0.0,1.0,1.0,0.0,0.0,0.0
U-05271,0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,10.233333333333333,10.233333333333333,1.0,0.0,1.0,1.0,1.0,0.0,0.0
U-05272,1,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,14.733333333333334,4.911111111111111,3.0,0.0,1.0,1.0,0.0,0.0,0.0
U-05273,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,5.283333333333333,2.6416666666666666,2.0,0.0,0.0,0.0,0.0,0.0,0.0
U-05274,0,0.0,2.0,2.0,3.0,3.0,6.0,0.0,1.0,0.0,3.0,0.0,24.016666666666666,8.005555555555555,3.0,0.0,1.0,0.0,0.0,0.0,0.0
U-05275,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U-05276,0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,6.85,6.85,1.0,0.0,1.0,1.0,0.0,0.0,0.0
U-05277,1,0.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,3.0,0.0,21.05,7.016666666666667,3.0,0.0,1.0,0.0,1.0,0.0,0.0
U-05278,0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,2.0,0.0,2.0,0.0,14.733333333333334,7.366666666666667,2.0,0.0,1.0,0.0,1.0,0.0,0.0
U-05279,1,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,16.25,8.125,2.0,0.0,1.0,0.0,0.0,0.0,0.0
U-05280,1,1.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,11.25,5.625,2.0,1.0,1.0,1.0,1.0,1.0,0.0
U-05281,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U-05282,0,0.0,1.0,0.0,4.0,4.0,6.0,1.0,1.0,0.0,3.0,0.0,27.5,9.166666666666666,3.0,0.0,1.0,1.0,1.0,0.0,0.0
U-05283,1,1.0,0.0,0.0,2.0,2.0,3.0,2.0,2.0,0.0,3.0,0.0,26.03333333333333,8.677777777777777,3.0,1.0,1.0,1.0,1.0,0.0,0.0
U-05284,0,1.0,1.0,0.0,2.0,2.0,5.0,1.0,2.0,0.0,5.0,0.0,33.43333333333334,6.686666666666667,5.0,1.0,1.0,0.0,1.0,0.0,0.0
U-05285,0,0.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,20.15,6.716666666666666,3.0,0.0,1.0,1.0,0.0,0.0,0.0
U-05286,0,0.0,2.0,0.0,3.0,4.0,5.0,0.0,1.0,1.0,4.0,0.0,29.416666666666664,7.354166666666666,4.0,0.0,1.0,1.0,0.0,1.0,0.0
U-05287,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,7.166666666666667,3.5833333333333335,2.0,0.0,0.0,0.0,0.0,0.0,0.0
U-05288,0,1.0,2.0,0.0,4.0,4.0,6.0,2.0,2.0,1.0,4.0,0.0,37.2,9.3,4.0,1.0,1.0,1.0,1.0,1.0,0.0
U-05289,1,0.0,2.0,2.0,4.0,5.0,5.0,1.0,2.0,0.0,5.0,0.0,20.5,5.125,4.0,0.0,1.0,1.0,1.0,0.0,0.0
U-05290,0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,7.55,7.55,1.0,0.0,0.0,1.0,0.0,0.0,0.0
U-05291,0,0.0,3.0,2.0,3.0,3.0,6.0,0.0,4.0,1.0,6.0,0.0,50.83333333333333,8.472222222222221,6.0,0.0,1.0,1.0,0.0,1.0,0.0
U-05292,0,0.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,0.0,2.0,0.0,31.75,15.875,2.0,0.0,1.0,0.0,1.0,0.0,0.0
U-05293,1,1.0,1.0,1.0,3.0,3.0,5.0,1.0,1.0,1.0,3.0,0.0,36.666666666666664,12.222222222222221,3.0,1.0,1.0,0.0,1.0,1.0,0.0
U-05294,0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,11.95,5.975,2.0,0.0,1.0,0.0,0.0,0.0,0.0
U-05295,0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,15.05,5.016666666666667,3.0,0.0,1.0,0.0,0.0,0.0,0.0
